Source,Name,RSS feed URLs (where available),Type,Associated Twitter Handle,Associated Publisher,Text Aliases,Tags
@IrwinCotler,Irwin Cotler,,Twitter Handle,,TOI,,Source Journalist
@JacobMagid,Jacob Magid,,Twitter Handle,,TOI,,Source Journalist
@JMDavido,Joshua Davidovich,,Twitter Handle,,TOI,,Source Journalist
@JudahAriGross,Judah Ari Gross,,Twitter Handle,,TOI,,Source Journalist
@luketress,Luke Tress,,Twitter Handle,,TOI,,Source Journalist
@marissalnew,Marissa Newman,,Twitter Handle,,TOI,,Source Journalist
@melanielidman,Melanie Lidman,,Twitter Handle,,TOI,,Source Journalist
@miriamherschlag,Miriam Herschlag,,Twitter Handle,,TOI,,Source Journalist
@RaoulWootliff,Raoul Wootliff,,Twitter Handle,,TOI,,Source Journalist
@RaphaelAhren,Raphael Ahren,,Twitter Handle,,TOI,,Source Journalist
@rbendavid,Ricky Ben-David,,Twitter Handle,,TOI,,Source Journalist
@saulsinger,Saul Singer,,Twitter Handle,,TOI,,Source Journalist
@Stuart_Winer,Stuart Winer,,Twitter Handle,,TOI,,Source Journalist
@TimesofIsrael,Institutional,,Twitter Handle,,TOI,,Source Journalist
@TOIAlerts,Institutional,,Twitter Handle,,TOI,,Source Journalist
@TuttleSinger,Sara Tuttle-Singer,,Twitter Handle,,TOI,,Source Journalist
@YaakovYosef,Yaakov Schwartz,,Twitter Handle,,TOI,,Source Journalist
@attilus,Attila Somfalvi,,Twitter Handle,,Ynet,,Source Journalist
@eliorlevy ‏,Elior Levy,,Twitter Handle,,Ynet,,Source Journalist
@ilanacuriel,Ilana Curiel,,Twitter Handle,,Ynet,,Source Journalist
@itamareichner ‏,Itamar Eichner,,Twitter Handle,,Ynet,,Source Journalist
@ranboker,Ran Boker,,Twitter Handle,,Ynet,,Source Journalist
@ronenbergman ‏,Ronen Bergman,,Twitter Handle,,Ynet,,Source Journalist
@SimaKadmon,Sima Kadmon,,Twitter Handle,,Ynet,,Source Journalist
@TaliFarkash,Tali Farkash,,Twitter Handle,,Ynet,,Source Journalist
@yaarashalom,Yaara Shalom,,Twitter Handle,,Ynet,,Source Journalist
@ynetnews,Institutional,,Twitter Handle,,Ynet,,Source Journalist
@yoavzitun,Yoav Zitun,,Twitter Handle,,Ynet,,Source Journalist
@YoazHendel1 ‏,Yoaz Hendel,,Twitter Handle,,Ynet,,Source Journalist
RazShechnik@ ‏,Raz Shechnik,,Twitter Handle,,Ynet,,Source Journalist
@MattiFriedman,Matti Friedman,,Twitter Handle,,,,Referring
@NahlahAyed,Nahlah Ayed,,Twitter Handle,,,,Referring
@_HadleyGamble,Hadley Gamble,,Twitter Handle,,,,Referring
@_RichardHall,Richard Hall,,Twitter Handle,,,,Referring
@aaronjmate,Aaron Maté,,Twitter Handle,,,,Referring
@AaronMagid,Aaron Magid,,Twitter Handle,,,,Referring
@AbbyMartin,Abby Martin,,Twitter Handle,,,,Referring
@abcmatt,Matt Brown,,Twitter Handle,,,,Referring
@AbrahamCenter,Center for ME Peace,,Twitter Handle,,,,Referring
@AdesewaJosh,Adesewa Josh,,Twitter Handle,,,,Referring
@ADL,ADL,,Twitter Handle,,,,Referring
@AgenciaAJN,Agencia AJN,,Twitter Handle,,,,Referring
@ahmedshameya95,Pal Ahmed,,Twitter Handle,,,,Referring
@AIPAC,AIPAC,,Twitter Handle,,,,Referring
@AJCongress,American Jewish Congress,,Twitter Handle,,,,Referring
@alexbkane,Alex Kane,,Twitter Handle,,,,Referring
@alexrossiSKY,Alex Rossi,,Twitter Handle,,,,Referring
@alhaq_org,Al-Haq الحق,,Twitter Handle,,,,Referring
@AliAbunimah,Ali Abunimah,,Twitter Handle,,,,Referring
@ALLMEP_usa,ALLMEP,,Twitter Handle,,,,Referring
@AlMezanCenter,Al Mezan Center,,Twitter Handle,,,,Referring
@AlynSmith,Alyn Smith MEP,,Twitter Handle,,,,Referring
@AmbassadorOPTV,Ariyana Love,,Twitter Handle,,,,Referring
@Amena__Bakr,Amena Bakr,,Twitter Handle,,,,Referring
@americanzionism,American Zionism,,Twitter Handle,,,,Referring
@AnnieDarkhorse,Darkhorse,,Twitter Handle,,,,Referring
@anniefofani,annie fofani,,Twitter Handle,,,,Referring
@anthroboycott,anthroboycott,,Twitter Handle,,,,Referring
@antissa,Antoun Issa,,Twitter Handle,,,,Referring
@arwaCNN,Arwa Damon,,Twitter Handle,,,,Referring
@AsaWinstanley,Asa Winstanley,,Twitter Handle,,,,Referring
@ashahshahani,Azadeh Shahshahani,,Twitter Handle,,,,Referring
@avitalrachel,Avital Chizhik Goldschmidt,,Twitter Handle,,,,Referring
@ayahaman,ayah R. aman,,Twitter Handle,,,,Referring
@aylajean,Ayla Jean Yackley,,Twitter Handle,,,,Referring
@benabyad,Ben White,,Twitter Handle,,,,Referring
@Benhartman,Ben Hartman,,Twitter Handle,,,,Referring
@BostonJCRC,Boston JCRC,,Twitter Handle,,,,Referring
@BowenBBC,Jeremy Bowen,,Twitter Handle,,,,Referring
@BritainIsrael,BICOM,,Twitter Handle,,,,Referring
@btselem,B'Tselem בצלם بتسيلم,,Twitter Handle,,,,Referring
@CgrOzdemir,Cagri Ozdemir,,Twitter Handle,,,,Referring
@ChristinaAsquit,Christina Asquith,,Twitter Handle,,,,Referring
@CIJAinfo,CIJA,,Twitter Handle,,,,Referring
@CJPAC,CJPAC,,Twitter Handle,,,,Referring
@ClancyReports,Jim Clancy,,Twitter Handle,,,,Referring
@Colewitz,Chloe F. Olewitz,,Twitter Handle,,,,Referring
@dancohen3000,Dan Cohen,,Twitter Handle,,,,Referring
@DCIPalestine,Defense for Children,,Twitter Handle,,,,Referring
@ddknyt,David D. Kirkpatrick,,Twitter Handle,,,,Referring
@debra_kamin,Debra Kamin,,Twitter Handle,,,,Referring
@DerekStoffelCBC,Derek Stoffe,,Twitter Handle,,,,Referring
@dimitrilascaris,Dimitri Lascaris,,Twitter Handle,,,,Referring
@docjazzmusic,Tariq Shadid,,Twitter Handle,,,,Referring
@EricTlozek,Eric Tlozek,,Twitter Handle,,,,Referring
@erinmcunningham,Erin Cunningham,,Twitter Handle,,,,Referring
@EylonALevy,Eylon Levy,,Twitter Handle,,,,Referring
@FalastinVoices,Palestinian Voices,,Twitter Handle,,,,Referring
@FazelHawramy,Fazel Hawramy,,Twitter Handle,,,,Referring
@frank_barat,Frank Barat,,Twitter Handle,,,,Referring
@GazaFFlotilla,Freedom Flotilla,,Twitter Handle,,,,Referring
@gazaheart,Samah Sabawi,,Twitter Handle,,,,Referring
@georgehale,George Hale,,Twitter Handle,,,,Referring
@GFFAusGroup,Gaza Freedom Flotilla Australia,,Twitter Handle,,,,Referring
@ghadakarmi,Ghada Karmi,,Twitter Handle,,,,Referring
@GilStudent,Gil Student,,Twitter Handle,,,,Referring
@Gisha_Access,Gisha גישה مسلك,,Twitter Handle,,,,Referring
@GovMikeHuckabee,Gov. Mike Huckabee,,Twitter Handle,,,,Referring
@grahamliddell,Graham Liddell,,Twitter Handle,,,,Referring
@GroundBrief,GroundBrief,,Twitter Handle,,,,Referring
@haidareid,Haidar Eid,,Twitter Handle,,,,Referring
@HaidHaid22,Haid Haid,,Twitter Handle,,,,Referring
@halbfinger,David Halbfinger,,Twitter Handle,,,,Referring
@HamidRezaAz,Hamidreza Azizi,,Twitter Handle,,,,Referring
@hilary_aked,poxymoron,,Twitter Handle,,,,Referring
@HillelIntl,Hillel,,Twitter Handle,,,,Referring
@hope4israel,Hope for Israel,,Twitter Handle,,,,Referring
@hzomlot,Dr. Husam Zomlot,,Twitter Handle,,,,Referring
@IfNotNowOrg ‏,IfNotNow,,Twitter Handle,,,,Referring
@ijassat,Iqbal Jassat,,Twitter Handle,,,,Referring
@IlanBenZion,Illan Ben Zion,,Twitter Handle,,,,Referring
@IlhanMN,Ilhan Omar,,Twitter Handle,,,,Referring
@intifada,Electronic Intifada,,Twitter Handle,,,,Referring
@intifadaLive,Electronic Intifada,,Twitter Handle,,,,Referring
@ipsc48,IPSC,,Twitter Handle,,,,Referring
@irlisrAlliance,Ireland Israel Alliance,,Twitter Handle,,,,Referring
@IsaacRossUK,Isaac J Ross,,Twitter Handle,,,,Referring
@Israel_News_INA,Israel News Agency,,Twitter Handle,,,,Referring
@IsraelCampus,ICC,,Twitter Handle,,,,Referring
@Israellycool,Ozraeli Dave,,Twitter Handle,,,,Referring
@JackyHugi,Jacky Hugi,,Twitter Handle,,,,Referring
@jamalkk,Jamal Kanj,,Twitter Handle,,,,Referring
@jamesnorth7,James North,,Twitter Handle,,,,Referring
@jamesreinl,James Reinl,,Twitter Handle,,,,Referring
@janearraf,Jane Arraf,,Twitter Handle,,,,Referring
@Jennifrazer,Jenni Frazer,,Twitter Handle,,,,Referring
@Jew_Pakistani,Fishel Benkhald,,Twitter Handle,,,,Referring
@jewishaction,Bend the Arc: Jewish Action,,Twitter Handle,,,,Referring
@JewishAgency,The Jewish Agency for Israel,,Twitter Handle,,,,Referring
@JewishJournal,Jewish Journal,,Twitter Handle,,,,Referring
@jfederations,The Jewish Federations of North America,,Twitter Handle,,,,Referring
@jmalsin,Jared Malsin,,Twitter Handle,,,,Referring
@JNS_org,Jewish News Syndicate,,Twitter Handle,,,,Referring
@Jonathan_K_Cook,Jonathan Cook,,Twitter Handle,,,,Referring
@jonathans_tobin,Jonathan S. Tobin,,Twitter Handle,,,,Referring
@josh_jackman,Josh Jackman,,Twitter Handle,,,,Referring
@Joshhasten,Israel Strong! (Josh Hasten),,Twitter Handle,,,,Referring
@Joyce_Karam,Joyce Karam,,Twitter Handle,,,,Referring
@jrosyfield,jesse rosenfeld,,Twitter Handle,,,,Referring
@jstreetdotorg,J Street,,Twitter Handle,,,,Referring
@jstreetdotorg,J Street,,Twitter Handle,,,,Referring
@JTAnews,JTA | Jewish news,,Twitter Handle,,,,Referring
@Jtruzmah,Joe Truzman,,Twitter Handle,,,,Referring
@JustWorldEd,JustWorldEd,,Twitter Handle,,,,Referring
@KaamilAhmed,Kaamil Ahmed,,Twitter Handle,,,,Referring
@kamelhawwash,Professor Kamel Hawwash كامل الحواش,,Twitter Handle,,,,Referring
@karol,Karol Markowicz,,Twitter Handle,,,,Referring
@Kredo0,Adam Kredo,,Twitter Handle,,,,Referring
@Laura_E_Adkins,Laura E. Adkins,,Twitter Handle,,,,Referring
@lcmporter,Lizzie Porterلِيزي بورتر,,Twitter Handle,,,,Referring
@LizSly,Liz Sly,,Twitter Handle,,,,Referring
@MaajidLiberal,Maajid Liberal,,Twitter Handle,,,,Referring
@MairavZ,Mairav Zonszein מרב זונשיין,,Twitter Handle,,,,Referring
@MajedAbusalama,Majed Abusalama,,Twitter Handle,,,,Referring
@ManchesterPSC,ManchesterPSC,,Twitter Handle,,,,Referring
@ManPalestine,MANPalestine Action,,Twitter Handle,,,,Referring
@marco_cesario,Marco Cesario,,Twitter Handle,,,,Referring
@MariaBelen_Fdez,Belén Fernández,,Twitter Handle,,,,Referring
@markmondalek,Mark Mondalek,,Twitter Handle,,,,Referring
@MaxBlumenthal,Max Blumenthal,,Twitter Handle,,,,Referring
@mbueckert,Michael Bueckert,,Twitter Handle,,,,Referring
@Michal_Kranz,Michał Kranz,,Twitter Handle,,,,Referring
@MiddleEastMnt,Middle East Monitor,,Twitter Handle,,,,Referring
@MinhasNajma,najma minhas,,Twitter Handle,,,,Referring
@Mondoweiss,Mondoweiss,,Twitter Handle,,,,Referring
@MousaNews,GazaNews,,Twitter Handle,,,,Referring
@MoveOn,MoveOn,,Twitter Handle,,,,Referring
@NaomiZeveloff,NaomiZeveloff,,Twitter Handle,,,,Referring
@Nasser_Sultan1,Nicola Nasser,,Twitter Handle,,,,Referring
@Nervana_1,Nervana Mahmoud,,Twitter Handle,,,,Referring
@netanyahu,Benjamin Netanyahu,,Twitter Handle,,,,Referring
@nevegordon,Neve Gordon,,Twitter Handle,,,,Referring
@Nick_Ashdown,Nick Ashdown,,Twitter Handle,,,,Referring
@NowTheEndBegins,Now The End Begins,,Twitter Handle,,,,Referring
@NuritBen,Nurit Ben,,Twitter Handle,,,,Referring
@NuritGrg,Nurit Greenger,,Twitter Handle,,,,Referring
@OferLR,Ofer Laszewicki Rubin,,Twitter Handle,,,,Referring
@PACBI,PACBI,,Twitter Handle,,,,Referring
@pal_legal ‏,Palestine Legal,,Twitter Handle,,,,Referring
@PalestinePost24,Palestine Post 24,,Twitter Handle,,,,Referring
@PalestinePost24,Palestine Post 24,,Twitter Handle,,,,Referring
@palinfoen,Palestine Info Center,,Twitter Handle,,,,Referring
@Partisangirl,Partisangirl,,Twitter Handle,,,,Referring
@Partners4Israel,Partners for Progressive Israel,,Twitter Handle,,,,Referring
@PCHR,PCHR,,Twitter Handle,,,,Referring
@PLO_DPDP,Palestine PLO-DPDP,,Twitter Handle,,,,Referring
@RadioPakistan,Radio Pakistan,,Twitter Handle,,,,Referring
@rafsanchez,Raf Sanchez,,Twitter Handle,,,,Referring
@RaniaKhalek,Rania Khalek,,Twitter Handle,,,,Referring
@RashidaTlaib,Rashida Tlaib,,Twitter Handle,,,,Referring
@religion_state,Religion and State,,Twitter Handle,,,,Referring
@RichardEngel,Richard Engel,,Twitter Handle,,,,Referring
@RichardHardigan,Richard Hardigan,,Twitter Handle,,,,Referring
@RichardJSpencer,Richard Spencer,,Twitter Handle,,,,Referring
@RobtelNeajai,Robtel Neajai Pailey,,Twitter Handle,,,,Referring
@roridonaghy,روري دوناغي,,Twitter Handle,,,,Referring
@ryanharveysongs,Ryan Harvey @ryanharveysongs,,Twitter Handle,,,,Referring
@sabena_siddiqi,Sabena Siddiqi,,Twitter Handle,,,,Referring
@SamBahour,Sam Bahour,,Twitter Handle,,,,Referring
@SameralAtrush,Samer Al-Atrush,,Twitter Handle,,,,Referring
@samhusseini,Sam Husseini,,Twitter Handle,,,,Referring
@Sara__Firth,Sara Firth,,Twitter Handle,,,,Referring
@SaraHirschhorn1,Dr. Sara Yael Hirschhorn,,Twitter Handle,,,,Referring
@sebwalker,Sebastian Walker,,Twitter Handle,,,,Referring
@Serajeas,Seraj Assi,,Twitter Handle,,,,Referring
@shafiqmorton,Shafiq Morton,,Twitter Handle,,,,Referring
@ShahdAbusalama,Shad Abusalama,,Twitter Handle,,,,Referring
@ShahdAbusalama,ShahdAbusalama,,Twitter Handle,,,,Referring
@sjabulhawa,Susan Abulhawa,,Twitter Handle,,,,Referring
@skjask,Shoshanna Keats Jaskoll,,Twitter Handle,,,,Referring
@Sophia_MJones,Sophia Jones,,Twitter Handle,,,,Referring
@SuperKnafeh,ديانا,,Twitter Handle,,,,Referring
@taqadum,Taqadum Al-khatib,,Twitter Handle,,,,Referring
@TarekFatah,Tarek Fatah,,Twitter Handle,,,,Referring
@tgoudsouzian,Tanya Goudsouzian,,Twitter Handle,,,,Referring
@theIMEU,The IMEU,,Twitter Handle,,,,Referring
@ThomasErdbrink,Thomas Erdbrink,,Twitter Handle,,,,Referring
@tjAmandla,Amandla,,Twitter Handle,,,,Referring
@umjihad,Tammy Obeidallah,,Twitter Handle,,,,Referring
@USCPR_,US Campaign for Palestinian Rights,,Twitter Handle,,,,Referring
@usembassyjlm,USEmbassyJerusalem,,Twitter Handle,,,,Referring
@vacy_vacy,Vacy Vlazna,,Twitter Handle,,,,Referring
@victoriajyan,Victoria Yan,,Twitter Handle,,,,Referring
@vlborgne,Virginie Le Borgne,,Twitter Handle,,,,Referring
@voiceinwild,Kathy Kelly,,Twitter Handle,,,,Referring
@vpietromarchi,Virginia Pietromarchi,,Twitter Handle,,,,Referring
@Walt_Curnow,Walt Curnow,,Twitter Handle,,,,Referring
@WaterPalestine,Water Justice in Palestine,,Twitter Handle,,,,Referring
@WeAreNotNumbers,We Are Not Numbers #Gaza,,Twitter Handle,,,,Referring
@WomenForPal,Women For Palestine,,Twitter Handle,,,,Referring
@YahyaRowe,Edward Rowe,,Twitter Handle,,,,Referring
@YDGAZA,Yousef Ahmed,,Twitter Handle,,,,Referring
@YishaiFleisher,Yishai Fleisher,,Twitter Handle,,,,Referring
@ymedad,Benjamin Shiloh,,Twitter Handle,,,,Referring
@YousefAljamal,Yousef M. Aljamal,,Twitter Handle,,,,Referring
@Marianhouk,Marian Houk,,Twitter Handle,,,,Referring
@NTarnopolsky,Noga Tarnopolsky,,Twitter Handle,,,,Referring
@ColinKahl,Colin Kahl,,Twitter Handle,,,,Referring
@JGreenblattADL,Jonathan Greenblatt,,Twitter Handle,,,,Referring
@iramfali,Imram Ali,,Twitter Handle,,,,Referring
@FreePalestine,#FreePalestine,,Twitter Handle,,,,Referring
@jvplive,JewishVoiceForPeace,,Twitter Handle,,,,Referring
@braunold,Joel Braunold,,Twitter Handle,,,,Referring
@MollyMcSweyn,Molly McSweyn,,Twitter Handle,,,,Referring
@stephhausner,Stephanie Hausner,,Twitter Handle,,,,Referring
@BurtonJM,Jeremy Burton,,Twitter Handle,,,,Referring
@AshagerAraro,Ashager Araro,,Twitter Handle,,,,Referring
@Claudia_Kealoha,Ekahi Ikaika,,Twitter Handle,,,,Referring
@Ostrov_A,Arsen Ostrovsky,,Twitter Handle,,,,Referring
@HillelNeuer,Hillel Neuer,,Twitter Handle,,,,Referring
@michaeldickson,Michael Dickson,,Twitter Handle,,,,Referring
@elderofziyon,Elder Of Ziyon,,Twitter Handle,,,,Referring
@WarpedMirrorPMB,Dr. Petra Marquardt-Bigman,,Twitter Handle,,,,Referring
@GippersChutzpah,(((Emily Schrader))),,Twitter Handle,,,,Referring
@Jonathan_Elk,Jonathan Elkhoury,,Twitter Handle,,,,Referring
@3moYahya,Yahya Mahamid محاميد,,Twitter Handle,,,,Referring
@Amani90__,☆ أماني ☆,,Twitter Handle,,,,Referring
@RedaMansour,Reda Mansour,,Twitter Handle,,,,Referring
@z7654321,Zohar Freiberg,,Twitter Handle,,,,Referring
@Amani90__,Dumisani Washington,,Twitter Handle,,,,Referring
@littlebytesnews,Patty,,Twitter Handle,,,,Referring
@wisdomforwomen,@Wisdom for Women,,Twitter Handle,,,,Referring
@RachelSteinmetz,(((רחל Steinmetz))),,Twitter Handle,,,,Referring
@IsraelNewsLinks,Israel News Links,,Twitter Handle,,,,Referring
@BobSeaPort,Bob,,Twitter Handle,,,,Referring
@Pucemargine,Elke Götze,,Twitter Handle,,,,Referring
@genevaaccord,Geneva Initiative,,Twitter Handle,,,,Referring
@Spokoiny,Andrés Spokoiny,,Twitter Handle,,,,Referring
@HananyaNaftali,Hananya Naftali,,Twitter Handle,,,,Referring
@adambasciano,Adam Basciano,,Twitter Handle,,,,Referring
@AvivEzra,Aviv Ezra,,Twitter Handle,,,,Referring
@DaniellaNLevy,Daniella Levy,,Twitter Handle,,,,Referring
@a_zionist,((A. Zionist))),,Twitter Handle,,,,Referring
@IsraelandStufff,Israel and Stuff,,Twitter Handle,,,,Referring
@Willem_Kann,Willem Kannwischer,,Twitter Handle,,,,Referring
@AuroraIntel,Aurora Intel,,Twitter Handle,,,,Referring
@LawfareProject,The Lawfare Project,,Twitter Handle,,,,Referring
@mishtal,David Collier,,Twitter Handle,,,,Referring
@Irishchutzpah,Irish Jewish Voice,,Twitter Handle,,,,Referring
@AdamMilstein,Adam Milstein,,Twitter Handle,,,,Referring
@israelproject,The Israel Project,,Twitter Handle,,,,Referring
@yiftahc,Yiftah Curiel,,Twitter Handle,,,,Referring
@IsraelMFA,Israel Foreign Ministry,,Twitter Handle,,,,Referring
@IsraelNitzan,Israel Nitzan,,Twitter Handle,,,,Referring
@NitzanArny,Nitzan Arny,,Twitter Handle,,,,Referring
@GiladCohen_,Gilad Cohen,,Twitter Handle,,,,Referring
@GiladAtzmon,Gilad Atzmon,,Twitter Handle,,,,Referring
@HagaiElAd,Hagai El-Ad,,Twitter Handle,,,,Referring
@saribashi,Sari Bashi,,Twitter Handle,,,,Referring
@OmarSShakir,Omar Shakir,,Twitter Handle,,,,Referring
@AGvaryahu,Avner Gvaryahu,,Twitter Handle,,,,Referring
@Issaamro,Issa Amro,,Twitter Handle,,,,Referring
@swilkinsonbc,Sarah Wilkinson,,Twitter Handle,,,,Referring
@ifamericansknew,If Americans Knew,,Twitter Handle,,,,Referring
@JaneVoter,DigilanteJane™,,Twitter Handle,,,,Referring
@ArielElyseGold,Ariel Gold,,Twitter Handle,,,,Referring
@uspcn,US Palestinian Community Network,,Twitter Handle,,,,Referring
@Suz_Adely,Suzanne Adely سوزان عديلي,,Twitter Handle,,,,Referring
@DanyaQato,Dr. Danya Qato,,Twitter Handle,,,,Referring
@mhabehh,Justice for Palestine,,Twitter Handle,,,,Referring
@brianoflondon,Dr Brian of London,,Twitter Handle,,,,Referring
@DavidRoet,David Roet,,Twitter Handle,,,,Referring
@IsraelinUN,Israel Mission to UN,,Twitter Handle,,,,Referring
@IsraelinGeneva,Israel in UN/Geneva,,Twitter Handle,,,,Referring
@OrenAnolik,Oren Anolik,,Twitter Handle,,,,Referring
@EladRatson,Elad Ratson,,Twitter Handle,,,,Referring
@ShabbirLakha,Shabbir Lakha,,Twitter Handle,,,,Referring
@gawanmac,gawanmac,,Twitter Handle,,,,Referring
@olanan,Ola Anan - عُلا عنان,,Twitter Handle,,,,Referring
@AyaAlGhazzawi,Aya Al-Ghazzawi,,Twitter Handle,,,,Referring
@AbdMfarra,Abdalrahim Alfarra,,Twitter Handle,,,,Referring
@itme_esor,Esor,,Twitter Handle,,,,Referring
@Remroum,Remi Kanazi,,Twitter Handle,,,,Referring
@SaraSalehOz,@SaraSalehOz,,Twitter Handle,,,,Referring
@freegazaorg,Free Gaza Movement,,Twitter Handle,,,,Referring
@JHafiz22,Jihan Hafiz,,Twitter Handle,,,,Referring
@mikopeled,"Miko Peled,",,Twitter Handle,,,,Referring
@ISMPalestine,ISM Palestine,,Twitter Handle,,,,Referring
@AmerZahr,Amer Zahr,,Twitter Handle,,,,Referring
@MohammedBaroud9,Mohammed Baroud,,Twitter Handle,,,,Referring
@KareemN96,AbdelKarim Alkahlout,,Twitter Handle,,,,Referring
@elgindy_,Khaled Elgindy,,Twitter Handle,,,,Referring
@CanadaBoatGaza,Canada Boat to Gaza,,Twitter Handle,,,,Referring
@aymanqwaider,Ayman Qwaider,,Twitter Handle,,,,Referring
@AliceRothchild,"Alice Rothchild, MD",,Twitter Handle,,,,Referring
@PalestinaSummer,Palestina Summer,,Twitter Handle,,,,Referring
@Ramdog1980,Ramy Jabbar,,Twitter Handle,,,,Referring
@AlShabaka,Al-Shabaka الشبكة,,Twitter Handle,,,,Referring
@Addameer,Addameer –الضمير,,Twitter Handle,,,,Referring
@LaraFriedmanDC,Lara Friedman,,Twitter Handle,,,,Referring
@mattduss,Matt Duss,,Twitter Handle,,,,Referring
@jjz1600,James J. Zogby,,Twitter Handle,,,,Referring
@AAIUSA,Arab American Instit.,,Twitter Handle,,,,Referring
@DrHananAshrawi,Hanan Ashraw,,Twitter Handle,,,,Referring
@Shanfaraa,Mohammad Fadel,,Twitter Handle,,,,Referring
@4noura,Noura Erakat,,Twitter Handle,,,,Referring
@Taghreeba,#FreePalestine,,Twitter Handle,,,,Referring
@PrivacyCestFini,David Turner #MustBeAMarxist,,Twitter Handle,,,,Referring
@FreePali1948,Free Palestine Initiative,,Twitter Handle,,,,Referring
@NPMPParty,New Palestine Movement (NPM),,Twitter Handle,,,,Referring
@Isrexit,#FreePalestine,,Twitter Handle,,,,Referring
@ChampagnePali,Ahmed (Free Palestine),,Twitter Handle,,,,Referring
@AmbassadorMC,Ambassador #FreePalestine,,Twitter Handle,,,,Referring
@pal_resi,EQB,,Twitter Handle,,,,Referring
@JeSuis4Peace,#FreePalestine #FreeKashmir,,Twitter Handle,,,,Referring
@gazaboatconvoy,Gaza Boat Convoy,,Twitter Handle,,,,Referring
@MuhammadSmiry,Muhammad Smiry,,Twitter Handle,,,,Referring
@WGazapal,Warda_GazaPal,,Twitter Handle,,,,Referring
@takethepss,Robby Martin,,Twitter Handle,,,,Referring
@BCP_Palestine_E,Boycott Campaign - Palestine,,Twitter Handle,,,,Referring
@codepink,CODEPINK,,Twitter Handle,,,,Referring
@16th_group,16thOctoberGroup,,Twitter Handle,,,,Referring
@NourMDawood1,Nour M. Dawood,,Twitter Handle,,,,Referring
@SaloomaEssa,Isl@m Essa Gaza,,Twitter Handle,,,,Referring
@JamalKhanfer,Jamal Khanfer,,Twitter Handle,,,,Referring
@AuthenticRabbis,Voice of Our Rabbis,,Twitter Handle,,,,Referring
@JewsVsIsrael,Jews Vs. Israel,,Twitter Handle,,,,Referring
@SatmarNation,Satmar Nation,,Twitter Handle,,,,Referring
@TorahJews,True Torah Jews,,Twitter Handle,,,,Referring
@JewishIdentity,Jewish Identity,,Twitter Handle,,,,Referring
@NLGnews,NationalLawyersGuild,,Twitter Handle,,,,Referring
@VetsAboutFace,About Face: Veterans Against the War,,Twitter Handle,,,,Referring
@EyePalestine,Eyewitness Palestine,,Twitter Handle,,,,Referring
@GreatIslamEng,Great Islam Army Eng,,Twitter Handle,,,,Referring
@Timesofgaza,TIMES OF GAZA,,Twitter Handle,,,,Referring
@dianabuttu,Diana Buttu,,Twitter Handle,,,,Referring
@leimoonleonard,amo faisal,,Twitter Handle,,,,Referring
@israelproject,The Israel Project,,Twitter Handle,,,,Referring
@NewIsraelFund,New Israel Fund,,Twitter Handle,,,,Referring
@AmbassadorNaeh,Eitan Na'eh,,Twitter Handle,,,,Referring
@Lubavitch,Chabad Lubavitch HQ,,Twitter Handle,,,,Referring
@IsraelinChicago,Israel in Chicago,,Twitter Handle,,,,Referring
@IsraelinMyanmar,Israel in Myanmar,,Twitter Handle,,,,Referring
@IsraelinGhana,Israel In Ghana,,Twitter Handle,,,,Referring
@IsraelinToronto,Israel in Toronto,,Twitter Handle,,,,Referring
@GaliBaram,Galit Baram,,Twitter Handle,,,,Referring
@ItaiBardov,Itai Bardov,,Twitter Handle,,,,Referring
@UJAFederation,UJA Federation of Greater Toronto,,Twitter Handle,,,,Referring
@UJAfedNY,UJA-Federation of NY,,Twitter Handle,,,,Referring
@HenMazzig,Hen Mazzig חן מזיג,,Twitter Handle,,,,Referring
@IsraelinCyprus,Israel in Cyprus,,Twitter Handle,,,,Referring
@SammyRevel,Sammy Reve,,Twitter Handle,,,,Referring
@ThsShambos,Thessalia S. Shambos,,Twitter Handle,,,,Referring
@YoavAdler,Yoav Adler,,Twitter Handle,,,,Referring
@decolonize_this,DecolonizeThisPlace,,Twitter Handle,,,,Referring
@h_lovatt,Hugh Lovatt,,Twitter Handle,,,,Referring
@Rob_Malley,Rob Malley,,Twitter Handle,,,,Referring
@rulajebreal,Rula Jebreal,,Twitter Handle,,,,Referring
@mayana_mayra,mayana.m.Palestine,,Twitter Handle,,,,Referring
@sjpasu,SJP at ASU,,Twitter Handle,,,,Referring
@SJPatUCI,SJP at UCI,,Twitter Handle,,,,Referring
@SJP_USF,SJP @ USF,,Twitter Handle,,,,Referring
@Palkomitee,Palestina Komitee,,Twitter Handle,,,,Referring
@BDSmovement,BDS movement,,Twitter Handle,,,,Referring
@ZazaFL,ZazaFL,,Twitter Handle,,,,Referring
@ipsc_derry,Derry IPSC,,Twitter Handle,,,,Referring
@Obs_IL,Observer IL - #OSINT Analysis,,Twitter Handle,,,,Referring
@Lovejoy999,Daniel Blake,,Twitter Handle,,,,Referring
@AdamMilsteinIAC,Adam Milstein - IAC,,Twitter Handle,,,,Referring
@PSCupdates,PSC,,Twitter Handle,,,,Referring
@BrightonBDS,Brighton BDS,,Twitter Handle,,,,Referring
@ATLCol,All That's Left: Anti-Occupation Collective,,Twitter Handle,,,,Referring
@AntiBDSApp,Behind Israel's Troll Army,,Twitter Handle,,,,Referring
@machsomwatch,MachsomWatch,,Twitter Handle,,,,Referring
@sfardm,Michael Sfard,,Twitter Handle,,,,Referring
